OBJECTID,COUNTY,RATE,L95CL,U95CL,HOSP,FLAG,YEAR,GENDER,AGE,MEASURE,HEALTHOUTCOMEID,cofips
220,Statewide,9.69729562734923,8.66549406414082,10.7290971905576,339,2,2016,Female,5-14 years old,Age specific rate,Asthma,08000
221,Statewide,3.62362004606465,3.03593641163734,4.21130368049196,146,2,2016,Female,65+ years old,Age specific rate,Asthma,08000
222,Statewide,4.62291273140769,4.36961220881728,4.87621325399809,1279,2,2016,Female,All ages,Age specific rate,Asthma,08000
223,Statewide,19.1228142212733,17.0489351303605,21.196693312186,326,2,2016,Male,0-4 years old,Age specific rate,Asthma,08000
224,Statewide,1.61222555524071,1.33720833079399,1.88724277968743,132,2,2016,Male,15-34 years old,Age specific rate,Asthma,08000
225,Statewide,1.41326958533008,1.18934350521779,1.63719566544236,153,2,2016,Male,35-64 years old,Age specific rate,Asthma,08000
226,Statewide,12.4994882851412,11.3554410035865,13.6435355666959,458,2,2016,Male,5-14 years old,Age specific rate,Asthma,08000
227,Statewide,1.47921554241355,1.06922823913374,1.88920284569335,50,2,2016,Male,65+ years old,Age specific rate,Asthma,08000
228,Statewide,4.03061829108268,3.79450243201234,4.26673415015302,1119,2,2016,Male,All ages,Age specific rate,Asthma,08000
229,Statewide,14.9492952261118,13.6386001905617,16.259990261662,499,2,2016,Both genders,0-4 years old,Age specific rate,Asthma,08000
230,Statewide,2.30042403432611,2.06444817478996,2.53639989386226,365,2,2016,Both genders,15-34 years old,Age specific rate,Asthma,08000
231,Statewide,2.49817485469257,2.28768749642505,2.7086622129601,541,2,2016,Both genders,35-64 years old,Age specific rate,Asthma,08000
232,Statewide,11.1318290698568,10.3594125020873,11.9042456376263,797,2,2016,Both genders,5-14 years old,Age specific rate,Asthma,08000
233,Statewide,2.64534554151303,2.27504615391243,3.01564492911363,196,2,2016,Both genders,65+ years old,Age specific rate,Asthma,08000
234,Statewide,4.32623257487152,4.1531125197273,4.49935263001574,2398,2,2016,Both genders,All ages,Age specific rate,Asthma,08000
235,Statewide,10.0351229302559,8.50001531908482,11.570230541427,164,2,2017,Female,0-4 years old,Age specific rate,Asthma,08000
236,Statewide,3.14490333896689,2.75196218342509,3.53784449450869,246,2,2017,Female,15-34 years old,Age specific rate,Asthma,08000
237,Statewide,3.24653885941936,2.90839263962186,3.58468507921687,354,2,2017,Female,35-64 years old,Age specific rate,Asthma,08000
238,Statewide,8.56708976820148,7.59642853909953,9.53775099730344,299,2,2017,Female,5-14 years old,Age specific rate,Asthma,08000
239,Statewide,3.23780229407815,2.69371745527283,3.78188713288348,136,2,2017,Female,65+ years old,Age specific rate,Asthma,08000
240,Statewide,4.2743818010441,4.03248676567498,4.51627683641323,1199,2,2017,Female,All ages,Age specific rate,Asthma,08000
241,Statewide,19.4025651246219,17.3143295324049,21.4908007168389,331,2,2017,Male,0-4 years old,Age specific rate,Asthma,08000
242,Statewide,1.72678641450788,1.44476898581871,2.00880384319705,144,2,2017,Male,15-34 years old,Age specific rate,Asthma,08000
243,Statewide,1.65408338050534,1.41245869824148,1.8957080627692,180,2,2017,Male,35-64 years old,Age specific rate,Asthma,08000
244,Statewide,12.4101088966509,11.2679858023271,13.5522319909747,453,2,2017,Male,5-14 years old,Age specific rate,Asthma,08000
245,Statewide,1.35723192548797,0.973294856131537,1.7411689948444,48,2,2017,Male,65+ years old,Age specific rate,Asthma,08000
246,Statewide,4.11180554147606,3.8748207823482,4.34879030060392,1156,2,2017,Male,All ages,Age specific rate,Asthma,08000
247,Statewide,14.8195162550633,13.5149520473774,16.1240804627493,495,2,2017,Both genders,0-4 years old,Age specific rate,Asthma,08000
248,Statewide,2.41317519404404,2.17370017720275,2.65265021088532,390,2,2017,Both genders,15-34 years old,Age specific rate,Asthma,08000
249,Statewide,2.45109626887149,2.24322590306955,2.65896663467343,534,2,2017,Both genders,35-64 years old,Age specific rate,Asthma,08000
250,Statewide,10.5317556240555,9.77940703700221,11.2841042111089,752,2,2017,Both genders,5-14 years old,Age specific rate,Asthma,08000
251,Statewide,2.37809976903998,2.03452158124716,2.72167795683281,184,2,2017,Both genders,65+ years old,Age specific rate,Asthma,08000
252,Statewide,4.19298633567179,4.02367228726592,4.36230038407767,2355,2,2017,Both genders,All ages,Age specific rate,Asthma,08000
253,Statewide,10.3901533316119,8.82445193450562,11.9558547287182,169,2,2018,Female,0-4 years old,Age specific rate,Asthma,08000
254,Statewide,3.21324613465391,2.8189157985272,3.60757647078063,255,2,2018,Female,15-34 years old,Age specific rate,Asthma,08000
255,Statewide,3.0874763785355,2.7593408902898,3.4156118667812,340,2,2018,Female,35-64 years old,Age specific rate,Asthma,08000
256,Statewide,7.61019708974576,6.6942640559078,8.52613012358373,265,2,2018,Female,5-14 years old,Age specific rate,Asthma,08000
257,Statewide,3.12452961004958,2.60139605989461,3.64766316020456,137,2,2018,Female,65+ years old,Age specific rate,Asthma,08000
258,Statewide,4.09964312712058,3.86437461365817,4.33491164058299,1166,2,2018,Female,All ages,Age specific rate,Asthma,08000
259,Statewide,16.9007449283043,14.9470638748772,18.8544259817314,287,2,2018,Male,0-4 years old,Age specific rate,Asthma,08000
260,Statewide,1.78222402674044,1.49798010403848,2.06646794944241,151,2,2018,Male,15-34 years old,Age specific rate,Asthma,08000
261,Statewide,1.23773977795312,1.02972744412558,1.44575211178067,136,2,2018,Male,35-64 years old,Age specific rate,Asthma,08000
262,Statewide,12.1614758486267,11.0296587617683,13.2932929354851,443,2,2018,Male,5-14 years old,Age specific rate,Asthma,08000
263,Statewide,1.40509400619322,1.02321193676556,1.78697607562089,52,2,2018,Male,65+ years old,Age specific rate,Asthma,08000
264,Statewide,3.75062057157493,3.52582441010745,3.97541673304241,1069,2,2018,Male,All ages,Age specific rate,Asthma,08000
265,Statewide,13.7156057124295,12.4575768449713,14.9736345798876,456,2,2018,Both genders,0-4 years old,Age specific rate,Asthma,08000
266,Statewide,2.47435145785619,2.23369323512726,2.71500968058511,406,2,2018,Both genders,15-34 years old,Age specific rate,Asthma,08000
267,Statewide,2.16366095069262,1.96930635530293,2.35801554608231,476,2,2018,Both genders,35-64 years old,Age specific rate,Asthma,08000
268,Statewide,9.93705130634329,9.20543885684329,10.6686637558433,708,2,2018,Both genders,5-14 years old,Age specific rate,Asthma,08000
269,Statewide,2.33754668909392,2.00432389765761,2.67076948053023,189,2,2018,Both genders,65+ years old,Age specific rate,Asthma,08000
270,Statewide,3.92497623062493,3.76228314645391,4.08766931479595,2235,2,2018,Both genders,All ages,Age specific rate,Asthma,08000
271,Adams,33.2286128564524,24.4613467855524,41.9958789273524,55,2,2004,Female,0-4 years old,Age specific rate,Asthma,08001
272,Adams,8.49809226500173,6.11963769170165,10.8765468383018,49,3,2004,Female,15-34 years old,Age specific rate,Asthma,08001
273,Adams,15.0883236303076,12.2180966453898,17.9585506152254,106,3,2004,Female,35-64 years old,Age specific rate,Asthma,08001
274,Adams,12.2174709835064,8.22886922843233,16.2060727385805,36,2,2004,Female,5-14 years old,Age specific rate,Asthma,08001
275,Adams,14.2942227516379,8.57943139883673,20.009014104439,24,2,2004,Female,65+ years old,Age specific rate,Asthma,08001
276,Adams,14.1568049664169,12.4693514849874,15.8442584478465,270,3,2004,Female,All ages,Age specific rate,Asthma,08001
277,Adams,56.2531962043298,45.2032362004769,67.3031562081827,99,2,2004,Male,0-4 years old,Age specific rate,Asthma,08001
278,Adams,4.15527960237171,2.55837342835797,5.75218577638544,26,2,2004,Male,15-34 years old,Age specific rate,Asthma,08001
279,Adams,6.7967763860569,4.89432585426248,8.69922691785132,49,3,2004,Male,35-64 years old,Age specific rate,Asthma,08001
280,Adams,17.7142107334995,12.9936238208511,22.434797646148,54,2,2004,Male,5-14 years old,Age specific rate,Asthma,08001
281,Adams,8.01089481695105,3.8415354451113,14.7323207898886,10,2,2004,Male,65+ years old,Age specific rate,Asthma,08001
282,Adams,12.190749372535,10.6428842471448,13.7386144979251,238,3,2004,Male,All ages,Age specific rate,Asthma,08001
283,Adams,45.0991302310598,37.9921951710413,52.2060652910783,154,3,2004,Both genders,0-4 years old,Age specific rate,Asthma,08001
284,Adams,6.23804374948016,4.82668195708208,7.64940554187825,75,3,2004,Both genders,15-34 years old,Age specific rate,Asthma,08001
285,Adams,10.8888842054978,9.17556996824497,12.6021984427507,155,3,2004,Both genders,35-64 years old,Age specific rate,Asthma,08001
286,Adams,15.0125104253545,11.913222664893,18.1117981858159,90,2,2004,Both genders,5-14 years old,Age specific rate,Asthma,08001
287,Adams,11.6175767101756,7.71474574092353,15.5204076794277,34,2,2004,Both genders,65+ years old,Age specific rate,Asthma,08001
288,Adams,13.1626677721926,12.0187834096569,14.3065521347282,508,3,2004,Both genders,All ages,Age specific rate,Asthma,08001
289,Adams,33.9062317315562,25.1949093721342,42.6175540909782,58,3,2005,Female,0-4 years old,Age specific rate,Asthma,08001
290,Adams,8.33432551494226,6.0016870272066,10.6669640026779,49,2,2005,Female,15-34 years old,Age specific rate,Asthma,08001
291,Adams,19.4555213665779,16.2472839044327,22.6637588287231,141,3,2005,Female,35-64 years old,Age specific rate,Asthma,08001
292,Adams,12.9079234791818,8.8593718970493,16.9564750613144,39,2,2005,Female,5-14 years old,Age specific rate,Asthma,08001
293,Adams,22.4745682517152,15.3367242491888,29.6124122542416,38,2,2005,Female,65+ years old,Age specific rate,Asthma,08001
294,Adams,16.6245511371193,14.8186123690055,18.4304899052331,325,3,2005,Female,All ages,Age specific rate,Asthma,08001
295,Adams,35.7909806728704,27.1054890482351,44.4764722975058,65,2,2005,Male,0-4 years old,Age specific rate,Asthma,08001
296,Adams,2.36835872740191,1.32555240116576,3.90624755214115,15,2,2005,Male,15-34 years old,Age specific rate,Asthma,08001
297,Adams,4.29098223265169,2.80455175667716,5.77741270862623,32,2,2005,Male,35-64 years old,Age specific rate,Asthma,08001
298,Adams,21.1166213405855,16.0274214466374,26.2058212345336,66,3,2005,Male,5-14 years old,Age specific rate,Asthma,08001
299,Adams,7.16389397436918,3.2757885038433,13.5993022776561,9,2,2005,Male,65+ years old,Age specific rate,Asthma,08001
300,Adams,9.35519213163306,8.01494545555945,10.6954388077067,187,3,2005,Male,All ages,Age specific rate,Asthma,08001
301,Adams,34.877785969489,28.7246892950059,41.0308826439722,123,2,2005,Both genders,0-4 years old,Age specific rate,Asthma,08001
302,Adams,5.24040351107035,3.95684110234718,6.52396591979353,64,2,2005,Both genders,15-34 years old,Age specific rate,Asthma,08001
303,Adams,11.7648658941298,10.0127437451918,13.5169880430678,173,3,2005,Both genders,35-64 years old,Age specific rate,Asthma,08001
304,Adams,17.082336863683,13.8176806959081,20.3469930314578,105,3,2005,Both genders,5-14 years old,Age specific rate,Asthma,08001
305,Adams,15.9473398479913,11.3917058715745,20.5029738244082,47,2,2005,Both genders,65+ years old,Age specific rate,Asthma,08001
306,Adams,12.9495347525551,11.8285650400378,14.0705044650724,512,3,2005,Both genders,All ages,Age specific rate,Asthma,08001
307,Adams,30.5550840264811,22.4178245855176,38.6923434674445,54,3,2006,Female,0-4 years old,Age specific rate,Asthma,08001
308,Adams,6.27518330140696,4.28058987816414,8.26977672464978,38,2,2006,Female,15-34 years old,Age specific rate,Asthma,08001
309,Adams,16.1056316469007,13.2382127896216,18.9730505041798,121,3,2006,Female,35-64 years old,Age specific rate,Asthma,08001
310,Adams,15.0732818062282,10.7671491771389,19.3794144353174,47,2,2006,Female,5-14 years old,Age specific rate,Asthma,08001
311,Adams,18.6872226115394,12.2184829380008,25.1559622850779,32,2,2006,Female,65+ years old,Age specific rate,Asthma,08001
312,Adams,14.4796021084681,12.819989884215,16.1392143327212,292,3,2006,Female,All ages,Age specific rate,Asthma,08001
313,Adams,42.0951670485426,32.8320159394604,51.3583181576249,79,2,2006,Male,0-4 years old,Age specific rate,Asthma,08001
314,Adams,2.47234068854688,1.41315632202879,4.01492638567913,16,2,2006,Male,15-34 years old,Age specific rate,Asthma,08001
315,Adams,4.77838619692117,3.23905287584535,6.31771951799699,37,2,2006,Male,35-64 years old,Age specific rate,Asthma,08001
316,Adams,23.5381565906838,18.2523654844797,28.823947696888,76,3,2006,Male,5-14 years old,Age specific rate,Asthma,08001
317,Adams,10.2209293183426,5.44221439657505,17.478100415252,13,2,2006,Male,65+ years old,Age specific rate,Asthma,08001
318,Adams,10.732218995542,9.31800123111311,12.1464367599709,221,3,2006,Male,All ages,Age specific rate,Asthma,08001
319,Adams,36.4983534577388,30.3066589291483,42.6900479863292,133,3,2006,Both genders,0-4 years old,Age specific rate,Asthma,08001
320,Adams,4.31055127161263,3.1610793053996,5.46002323782565,54,2,2006,Both genders,15-34 years old,Age specific rate,Asthma,08001
321,Adams,10.3564452484891,8.74240917274537,11.9704813242329,158,3,2006,Both genders,35-64 years old,Age specific rate,Asthma,08001
322,Adams,19.3795396177662,15.9579671575636,22.8011120779688,123,3,2006,Both genders,5-14 years old,Age specific rate,Asthma,08001
323,Adams,15.0789129779178,10.6764859328876,19.481340022948,45,2,2006,Both genders,65+ years old,Age specific rate,Asthma,08001
324,Adams,12.5862390453105,11.4977604683864,13.6747176222345,513,3,2006,Both genders,All ages,Age specific rate,Asthma,08001
325,Adams,27.4033890721995,19.7409605845865,35.0658175598126,49,2,2007,Female,0-4 years old,Age specific rate,Asthma,08001
326,Adams,4.72089729606538,3.0030716286296,6.43872296350115,29,2,2007,Female,15-34 years old,Age specific rate,Asthma,08001
327,Adams,14.7139248417928,12.0029490538813,17.4249006297042,113,3,2007,Female,35-64 years old,Age specific rate,Asthma,08001
328,Adams,12.2560573206373,8.41183716729503,16.1002774739796,39,2,2007,Female,5-14 years old,Age specific rate,Asthma,08001
329,Adams,21.4651329187077,14.7355098531124,28.194755984303,39,2,2007,Female,65+ years old,Age specific rate,Asthma,08001
330,Adams,13.0520432027482,11.4932990857987,14.6107873196977,269,3,2007,Female,All ages,Age specific rate,Asthma,08001
331,Adams,40,31.0249074480655,48.9750925519345,76,2,2007,Male,0-4 years old,Age specific rate,Asthma,08001
332,Adams,3.21494182486222,1.84010954683821,4.58977410288622,21,2,2007,Male,15-34 years old,Age specific rate,Asthma,08001
333,Adams,6.5807790629983,4.79269157957223,8.36886654642438,52,3,2007,Male,35-64 years old,Age specific rate,Asthma,08001
334,Adams,22.4283203006607,17.3238651844061,27.5327754169153,74,2,2007,Male,5-14 years old,Age specific rate,Asthma,08001
335,Adams,10.3765194189149,5.67293972450386,17.4100364081202,14,2,2007,Male,65+ years old,Age specific rate,Asthma,08001
336,Adams,11.2951807228916,9.85793947719451,12.7324219685886,237,3,2007,Male,All ages,Age specific rate,Asthma,08001
337,Adams,33.8927903256419,27.9611997411254,39.8243809101585,125,3,2007,Both genders,0-4 years old,Age specific rate,Asthma,08001
338,Adams,3.94477317554241,2.85155352636899,5.03799282471582,50,2,2007,Both genders,15-34 years old,Age specific rate,Asthma,08001
339,Adams,10.5896170409401,8.97464770166911,12.2045863802111,165,3,2007,Both genders,35-64 years old,Age specific rate,Asthma,08001
340,Adams,17.4350428932914,14.2231508303252,20.6469349562575,113,2,2007,Both genders,5-14 years old,Age specific rate,Asthma,08001
341,Adams,16.7398376551593,12.2368000598106,21.2428752505081,53,2,2007,Both genders,65+ years old,Age specific rate,Asthma,08001
342,Adams,12.16588886725,11.1064880145786,13.2252897199213,506,3,2007,Both genders,All ages,Age specific rate,Asthma,08001
343,Adams,28.7150035893754,20.9213905453323,36.5086166334186,52,2,2008,Female,0-4 years old,Age specific rate,Asthma,08001
344,Adams,5.74639254245946,3.8697770662054,7.62300801871351,36,2,2008,Female,15-34 years old,Age specific rate,Asthma,08001
345,Adams,13.3570792520036,10.8038918935785,15.9102666104286,105,3,2008,Female,35-64 years old,Age specific rate,Asthma,08001
346,Adams,17.171066752522,12.6775522371391,21.6645812679049,56,3,2008,Female,5-14 years old,Age specific rate,Asthma,08001
347,Adams,26.4186832928247,19.10547733782,33.7318892478294,50,2,2008,Female,65+ years old,Age specific rate,Asthma,08001
348,Adams,14.1769319033124,12.5711200331192,15.7827437735055,299,3,2008,Female,All ages,Age specific rate,Asthma,08001
349,Adams,41.5476499610491,32.4620530164953,50.6332469056029,80,2,2008,Male,0-4 years old,Age specific rate,Asthma,08001
350,Adams,2.11387760648658,1.15567655804868,3.54672743387877,14,2,2008,Male,15-34 years old,Age specific rate,Asthma,08001
351,Adams,6.31657171166708,4.58350528785738,8.04963813547678,51,3,2008,Male,35-64 years old,Age specific rate,Asthma,08001
352,Adams,22.6784083880659,17.6186443284521,27.7381724476796,77,2,2008,Male,5-14 years old,Age specific rate,Asthma,08001
